,price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path,url
8762,2090.0,39.4,59.1,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2262159_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2262159/abstract-2463
8763,1811.0,39.4,47.2,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2259103_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2259103/abstract-2461
8764,1811.0,47.2,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2258672_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2258672/abstract-2460
8765,1811.0,39.4,47.2,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2256104_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2256104/abstract-2459
8766,2786.0,51.2,66.9,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2255157_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2255157/abstract-r-2433
8767,2090.0,39.4,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2254268_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2254268/abstract-2457
8768,2647.0,59.1,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2250605_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2250605/abstract-2454
8769,2647.0,59.1,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2248946_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2248946/abstract-2452
8770,9257.0,84.6,82.7,Unique,male,gallery,other,signed,1.0,2.0,other,images_thesis\2247507_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2247507/mosaico-en-ajedrez
8771,2090.0,39.4,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2245269_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2245269/abstract-2449
8772,1822.0,37.0,37.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2236670_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2236670/childhood
8773,1579.0,37.0,37.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2235745_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2235745/temporary-escape
8774,1672.0,39.4,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2235400_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2235400/abstract-2447
8775,2090.0,39.4,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2233186_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2233186/abstract-2444
8776,2647.0,59.1,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2229424_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2229424/abstract-2439
8777,7288.0,39.4,39.4,Unique,male,independent,other,signed,8.0,5.0,other,images_thesis\2219862_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2219862/santa-fe-geometrie-nomade-2017
8778,1579.0,15.7,19.7,Unique,female,independent,oil,signed,9.0,3.0,other,images_thesis\2219022_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2219022/pressure
8779,2126.0,23.6,27.6,Unique,female,independent,oil,signed,7.0,3.0,other,images_thesis\2204763_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2204763/water
8780,729.0,39.4,39.4,Unique,male,gallery,acrylic,signed,9.0,10.0,France,images_thesis\2201553_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2201553/sans-titre
8781,2126.0,23.6,27.6,Unique,female,independent,oil,signed,4.0,3.0,other,images_thesis\2182756_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2182756/april
8782,1822.0,19.7,19.7,Unique,female,independent,oil,signed,1.0,3.0,other,images_thesis\2176112_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2176112/carnival
8783,2369.0,27.6,23.6,Unique,female,independent,oil,signed,8.0,3.0,other,images_thesis\2171893_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2171893/movement
8784,2915.0,31.5,31.5,Unique,female,independent,oil,signed,1.0,3.0,other,images_thesis\2171860_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2171860/equilibrium
8785,2004.0,19.7,23.6,Unique,female,independent,oil,signed,5.0,3.0,other,images_thesis\2166433_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2166433/agrimony
8786,6316.0,39.4,27.6,Unique,unknown,gallery,oil,signed,2.0,11.0,France,images_thesis\2159494_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2159494/landscape-i
8787,1154.0,47.2,39.4,Unique,female,independent,other,signed,1.0,5.0,other,images_thesis\2156251_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2156251/inner-garden-ii
8788,2915.0,31.5,31.5,Unique,female,independent,oil,signed,3.0,3.0,other,images_thesis\2154542_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2154542/saturday
8789,1640.0,19.7,15.7,Unique,female,independent,oil,signed,2.0,3.0,other,images_thesis\2152421_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2152421/climbing-high
8790,3522.0,59.1,35.4,Unique,female,gallery,acrylic,signed,2.0,5.0,other,images_thesis\2151058_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2151058/floral-november-23
8791,2672.0,39.4,39.4,Unique,female,independent,oil,signed,2.0,6.0,other,images_thesis\2141313_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2141313/emergence-of-emotion
8792,1700.0,19.7,23.6,Unique,female,independent,oil,signed,5.0,3.0,other,images_thesis\2141205_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2141205/pulsations
8793,1476.0,19.7,15.7,Unique,female,independent,oil,signed,4.0,3.0,other,images_thesis\2139974_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2139974/wind
8794,1822.0,19.7,19.7,Unique,female,independent,oil,signed,6.0,3.0,other,images_thesis\2138061_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2138061/dialog
8795,1700.0,23.6,19.7,Unique,female,independent,oil,signed,6.0,3.0,other,images_thesis\2137740_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2137740/a-travel
8796,1700.0,24.4,19.7,Unique,female,independent,oil,signed,5.0,3.0,other,images_thesis\2137728_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2137728/self-made-memories
8797,2672.0,31.5,27.6,Unique,female,independent,oil,signed,6.0,3.0,other,images_thesis\2137370_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2137370/zurich
8798,2624.0,35.4,27.6,Unique,female,independent,oil,signed,6.0,3.0,other,images_thesis\2137366_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2137366/a-walk
8799,1640.0,19.7,15.7,Unique,female,independent,oil,signed,6.0,3.0,other,images_thesis\2137144_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2137144/herberas
8800,2008.0,23.6,19.7,Unique,female,independent,oil,signed,7.0,3.0,other,images_thesis\2135640_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2135640/in-10-minutes
8801,2915.0,31.5,31.5,Unique,female,independent,oil,signed,4.0,3.0,other,images_thesis\2091804_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2091804/reflection
8802,2915.0,35.4,27.6,Unique,female,independent,oil,signed,3.0,3.0,other,images_thesis\2090925_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2090925/spectrum
8803,2551.0,27.6,27.6,Unique,female,independent,oil,signed,10.0,3.0,other,images_thesis\2086449_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2086449/plates
8804,2004.0,19.7,23.6,Unique,female,independent,oil,signed,6.0,3.0,other,images_thesis\2077482_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2077482/a-thought
8805,1032.0,15.7,15.7,Unique,female,independent,oil,signed,8.0,3.0,other,images_thesis\2064780_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2064780/voltage
8806,2186.0,31.5,15.7,Unique,female,independent,oil,signed,2.0,3.0,other,images_thesis\2048445_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2048445/indecision
8807,2126.0,23.6,27.6,Unique,female,independent,oil,signed,2.0,3.0,other,images_thesis\2039925_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2039925/murmuration
8808,2915.0,31.5,31.5,Unique,female,independent,oil,signed,3.0,3.0,other,images_thesis\2004030_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2004030/a-hit
8809,2733.0,27.6,31.5,Unique,female,independent,oil,signed,5.0,3.0,other,images_thesis\2000505_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2000505/side-line-feeling
8810,1093.0,43.3,35.4,Unique,male,independent,acrylic,signed,2.0,5.0,other,images_thesis\1906911_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1906911/boiling-bubbles-red-vertical
8811,729.0,23.6,59.1,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1724334_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1724334/yellow-city-square
8812,1283.0,47.2,47.2,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1632528_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1632528/boiling-bubbles-xl
8813,1530.0,35.4,35.4,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1603476_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1603476/circle-in-circle-black-square
8814,765.0,35.4,35.4,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1540797_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1540797/blue-black-bubbles
8815,729.0,23.6,59.1,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1528689_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1528689/three-lined-landscape
8816,850.0,23.6,59.1,Unique,male,independent,acrylic,signed,4.0,5.0,other,images_thesis\1507620_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1507620/blue-horizon-vi
8817,1440.0,24.0,24.0,Unique,male,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1280502_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1280502/time-travellers
8818,1881.0,13.0,13.0,Unique,female,gallery,other,signed,11.0,10.0,United States,images_thesis\657291_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/657291/covers-13-red-yellow-a
8819,1881.0,13.0,13.0,Unique,female,gallery,other,signed,11.0,10.0,United States,images_thesis\583533_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/583533/covers-13-black-b
8820,1881.0,13.0,13.0,Unique,female,gallery,other,signed,11.0,10.0,United States,images_thesis\518303_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/518303/covers-13-blue-black
8821,7652.0,59.1,59.1,Unique,female,gallery,acrylic,signed,8.0,9.0,France,images_thesis\336613_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/336613/la-troupe
8822,504.0,18.9,23.2,Unique,male,gallery,other,signed,5.0,2.0,other,images_thesis\2312909_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312909/improvisacion
8823,972.0,23.6,27.6,Unique,male,independent,other,signed,0.0,1.0,other,images_thesis\2302684_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2302684/colourful-anapurna
8824,5294.0,39.4,70.9,Unique,male,gallery,acrylic,signed,1.0,10.0,other,images_thesis\2248321_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2248321/soft-light-at-st-james-park
8825,4251.0,45.7,31.9,Unique,female,independent,other,signed,1.0,6.0,France,images_thesis\2245802_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2245802/exuberance-ii
8826,3158.0,35.0,45.7,Unique,unknown,gallery,other,signed,1.0,2.0,other,images_thesis\2232370_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2232370/battre-le-coeur-dans-nos-idees-folles
8827,8790.0,82.7,82.7,Unique,male,gallery,other,signed,1.0,2.0,other,images_thesis\2216055_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2216055/retrato-en-fondo-negro
8828,7907.0,74.8,74.8,Unique,male,gallery,other,signed,2.0,2.0,other,images_thesis\2208474_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2208474/retrato-en-amarillos
8829,14056.0,76.8,131.9,Unique,male,gallery,other,signed,2.0,2.0,other,images_thesis\2206930_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2206930/cariatides
8830,850.0,15.7,47.2,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2180355_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2180355/marine-abstraite-2024-51
8831,3158.0,39.4,39.4,Unique,female,independent,acrylic,signed,3.0,1.0,France,images_thesis\2172809_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2172809/le-portefolio
8832,2253.0,44.9,35.0,Unique,female,independent,other,signed,3.0,1.0,France,images_thesis\2172606_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2172606/leau-forte
8833,5466.0,57.5,44.9,Unique,male,gallery,other,signed,3.0,8.0,France,images_thesis\2149399_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2149399/14-aout-2022
8834,4251.0,57.5,44.9,Unique,male,gallery,other,signed,3.0,8.0,France,images_thesis\2149392_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2149392/30-juin-2022
8835,790.0,15.7,15.7,Unique,male,independent,acrylic,signed,4.0,5.0,other,images_thesis\2119437_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2119437/les-voiliers-de-lauroreiii-esprit-voile
8836,729.0,14.2,14.2,Unique,male,independent,other,signed,2.0,5.0,other,images_thesis\2020224_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2020224/battements-origami-2023
8837,1480.0,19.7,31.5,Unique,female,independent,other,signed,2.0,5.0,other,images_thesis\1952628_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1952628/lands-of-forest
8838,1700.0,39.4,31.5,Unique,female,gallery,oil,signed,3.0,10.0,France,images_thesis\1709547_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1709547/haight-ashbury
8839,1881.0,13.0,13.0,Unique,female,gallery,other,signed,11.0,10.0,United States,images_thesis\1298997_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1298997/covers-13-black-d
8840,729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995379_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/995379/geometrical-abstract-composition
8841,729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995355_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/995355/geometrical-abstract-composition
8842,729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995328_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/995328/geometrical-abstract-composition
8843,729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995325_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/995325/geometrical-abstract-composition
8844,729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995265_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/995265/geometrical-abstract-composition
8845,729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995262_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/995262/geometrical-abstract-composition
8846,4312.0,63.8,42.9,Unique,male,independent,other,signed,9.0,5.0,Spain,images_thesis\951753_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/951753/sans-titre-bleu-vert-jaune-2
8847,790.0,7.9,7.9,Unique,male,gallery,oil,signed,5.0,6.0,other,images_thesis\948456_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/948456/abstract-green
8848,729.0,7.9,7.9,Unique,male,gallery,oil,signed,5.0,6.0,other,images_thesis\948444_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/948444/abstract-shape
8849,729.0,7.9,7.9,Unique,male,gallery,oil,signed,5.0,6.0,other,images_thesis\948432_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/948432/pink-turns-blue
8850,972.0,11.8,23.6,Unique,male,gallery,oil,signed,15.0,6.0,other,images_thesis\700008_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/700008/abstract-sky
8851,972.0,18.9,15.7,Unique,male,gallery,oil,signed,11.0,6.0,other,images_thesis\679992_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/679992/informal-painting
8852,850.0,44.1,31.1,Unique,male,gallery,acrylic,signed,7.0,10.0,other,images_thesis\428226_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/428226/dripology-no1
8853,656.0,23.6,19.7,Unique,female,gallery,other,signed,7.0,8.0,other,images_thesis\339610_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/339610/bitter-house
8854,950.0,48.0,30.0,Unique,female,gallery,other,signed,0.0,7.0,United States,images_thesis\2303030_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2303030/meant-to-be-02
8855,3401.0,39.4,39.4,Unique,female,gallery,acrylic,signed,1.0,4.0,other,images_thesis\2289587_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2289587/today-ii
8856,3401.0,39.4,39.4,Unique,female,gallery,acrylic,signed,1.0,4.0,other,images_thesis\2289585_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2289585/spring-energy
8857,4251.0,47.2,47.2,Unique,female,gallery,acrylic,signed,1.0,4.0,other,images_thesis\2289583_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2289583/in-motion
8858,3826.0,47.2,35.4,Unique,female,gallery,acrylic,signed,0.0,4.0,other,images_thesis\2288711_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2288711/floral
8859,3826.0,35.4,47.2,Unique,female,gallery,acrylic,signed,0.0,4.0,other,images_thesis\2288697_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2288697/joyful
8860,3826.0,47.2,35.4,Unique,female,gallery,acrylic,signed,0.0,4.0,other,images_thesis\2288683_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2288683/best-moments
